Test_ID,Predicted_Reference_Parameter,Validity_Label,Interval_95_Lower,Interval_95_Upper,Interval_Width,Interval_Margin,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Anomaly_Score,Reason,Fault_Detected,Fault_Type,Fault_Sensor,Fault_Severity,Fault_Reason,Fault_Confidence,Mahalanobis_Distance,Cross_Sensor_Inconsistent,Contributing_Sensors,Multivariate_Anomaly_Score,S1_Residual,S2_Residual,S3_Residual,SHAP_Increased_Hotspot,SHAP_Decreased_Hotspot
TST-0152,34.549,Valid,33.1118,35.9862,2.8744,1.4372,19.6412,92.0626,30.2696,24.358,14.9415,15.8022,18.1472,63.7187,0.0871,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.64,False,None,0.64,0.078,-0.087,0.047,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Temp_Gradient_S2_S1,Ambient_Plus_Terminal; Ambient_Temperature_C; Test_Duration_min
TST-0084,57.4453,Valid,56.0081,58.8825,2.8744,1.4372,24.96,107.3457,48.7889,46.7983,18.641,19.9204,23.2992,50.7564,1.0,Normal Operating Condition,True,Multi-Sensor Correlation Anomaly,"Sensor_S3, Sensor_S1, Sensor_S2",Warning,Cross-sensor residuals disagree with the robust covariance pattern (Mahalanobis D=3.48 > 3.37),99.3% (chi2 p=0.0070),3.48,True,"Sensor_S3, Sensor_S1, Sensor_S2",3.48,0.382,0.897,1.0,Load_Current_A; Ambient_Plus_Terminal; Sensor_S2; Ambient_Temperature_C,Temp_Gradient_S3_S1
TST-0124,16.957,Valid,15.5198,18.3942,2.8744,1.4372,24.9762,20.8731,20.1015,8.565,13.3562,11.3484,17.6631,63.8853,0.373,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.25,False,None,1.25,-0.145,-0.325,-0.373,Terminal_TempRise_Mean; Sensor_S3; Sensor_S4; Sensor_S1,Load_Current_A; Ambient_Plus_Terminal; Sensor_S2
TST-0098,33.6598,Valid,32.2226,35.097,2.8744,1.4372,16.4265,90.7432,32.2089,28.9685,13.2984,14.784,16.354,62.053,0.4009,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.038,False,None,2.038,0.05,0.116,0.401,Load_Current_A; Power_Proxy_kVA; Temp_Gradient_S2_S1; Sensor_S2,Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S1
TST-0341,30.3165,Valid,28.8793,31.7537,2.8744,1.4372,28.3214,69.2417,41.4841,36.1784,17.4848,16.9809,22.1924,24.6633,0.4002,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.517,False,None,1.517,-0.288,0.04,-0.4,Sensor_S2; Ambient_Plus_Terminal; Power_Proxy_kVA; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Applied_Voltage_kV
TST-0042,31.0625,Valid,29.6253,32.4997,2.8744,1.4372,30.177,76.6693,38.1606,16.2217,19.1726,18.4534,24.3994,35.6663,0.2403,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.852,False,None,0.852,0.1,0.24,0.238,Sensor_S2; Power_Proxy_kVA; Ambient_Plus_Terminal; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Test_Duration_min
TST-0189,19.4811,Valid,18.0439,20.9183,2.8744,1.4372,26.6187,37.5424,26.1273,29.7944,15.2497,13.576,19.902,64.6756,0.0815,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.556,False,None,0.556,0.041,-0.081,-0.021,Sensor_S2; Terminal_TempRise_Mean; Sensor_S1; Test_Duration_min,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0285,22.8197,Valid,21.3825,24.2569,2.8744,1.4372,31.5835,48.0907,33.9754,49.9459,18.4065,16.3984,23.9702,49.298,0.3106,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.909,False,None,0.909,0.234,0.131,0.311,Sensor_S2; Terminal_TempRise_Mean; Power_Proxy_kVA; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Ambient_Temperature_C
TST-0020,22.3271,Valid,20.8899,23.7643,2.8744,1.4372,29.8999,37.1522,38.9412,42.5404,16.7155,14.9052,21.9891,71.8253,0.1494,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.751,False,None,0.751,-0.046,0.149,-0.04,Sensor_S2; Ambient_Plus_Terminal; Terminal_TempRise_Mean; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Power_Proxy_kVA
TST-0314,45.4399,Valid,44.0027,46.8771,2.8744,1.4372,24.5299,92.0717,48.8277,15.8718,17.0194,17.9961,21.1065,46.227,0.4201,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.298,False,None,2.298,-0.191,0.42,-0.159,Load_Current_A; Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S2,Test_Duration_min; Temp_Gradient_S3_S1
